ID,transaction_count,credit_count,debit_count,net_count,debit_amount,credit_amount,amount_moved,CAT_Animais de estimação,CAT_Cabeleireiro e Barbeiro,CAT_Cafés e Pastelarias,CAT_Carro e Transportes,CAT_Casa,CAT_Combustível,CAT_Compras e Serviços,CAT_Diversos,CAT_Educação,CAT_Empréstimos e Rendas,CAT_Hobbies,CAT_Investimentos e Poupanças,CAT_Lazer e Viagens,CAT_Levantamentos,CAT_Não categorizadas,CAT_Ordenado e Subsídios,CAT_Outros Rendimentos,CAT_Restaurantes e Bares,CAT_Saúde e Bem estar,CAT_Seguros,CAT_Subscrições,CAT_Supermercado,CAT_Taxas e Impostos,CAT_Tecnologia,CAT_Telecomunicações,CAT_Vestuário e Calçado,"CAT_Água, luz e gás",target
1496,445,22,423,-401,33037.88999999999,10699.95,43737.84,0,1,0,11,31,2,18,20,0,4,0,0,2,23,124,4,8,95,14,17,0,24,43,0,3,1,0,0
1498,87,12,75,-63,5231.910000000001,5675.2300000000005,10907.139999999998,4,0,0,6,1,12,1,1,0,2,0,0,0,1,4,0,9,0,2,2,0,12,14,0,6,0,10,0
1500,19,7,12,-5,220.03,100.60000000000001,320.62999999999994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,0,0,0,1
1501,178,25,153,-128,6391.23,6540.33,12931.559999999998,0,0,0,3,0,6,9,3,1,0,1,0,0,7,49,3,16,26,6,0,0,24,15,0,6,3,0,1
1502,147,4,143,-139,26607.579999999998,22717.120000000003,49324.7,0,3,0,4,1,3,15,4,0,0,1,0,0,6,33,0,4,22,18,4,0,17,8,1,0,3,0,0
1503,203,13,190,-177,358712.12999999995,362960.0,721672.1299999999,0,0,0,0,1,6,1,4,0,0,0,0,0,1,144,0,10,7,2,0,0,17,8,0,0,2,0,1
1505,121,6,115,-109,207670.53999999992,7221.349999999999,214891.88999999993,0,0,0,31,1,25,4,1,0,0,0,1,0,13,11,4,0,6,2,0,0,8,11,0,0,1,2,0
1506,124,12,112,-100,3539.71,3236.27,6775.9800000000005,0,0,0,4,0,2,1,9,0,0,0,0,0,4,42,4,6,0,9,1,0,20,11,0,11,0,0,1
1507,171,21,150,-129,31492.17,31924.25,63416.42,0,0,1,13,0,7,2,25,0,1,0,0,1,0,59,4,13,3,1,6,0,2,25,2,5,1,0,0
1508,227,16,211,-195,12933.66,11909.46,24843.120000000003,0,0,0,2,1,12,3,5,0,0,0,0,0,55,23,8,1,5,12,4,0,64,11,1,10,4,6,1
1510,228,9,219,-210,9426.12,8332.32,17758.44,0,0,0,12,5,10,16,16,0,4,0,0,0,8,14,0,6,3,20,8,0,72,19,4,4,3,4,0
1511,449,14,435,-421,12285.599999999999,12149.109999999999,24434.71,0,0,1,13,6,9,39,9,0,4,1,0,0,33,56,7,7,122,15,6,0,57,26,0,24,6,8,0
1512,228,52,176,-124,15439.99,14780.490000000002,30220.480000000003,0,0,0,26,1,2,4,0,0,0,0,0,0,3,113,0,50,9,13,0,0,4,2,0,0,1,0,1
1513,80,5,75,-70,5325.98,4141.72,9467.699999999999,0,0,0,1,3,4,6,4,0,0,0,0,0,2,3,4,1,3,6,0,0,41,0,0,2,0,0,1
1515,171,15,156,-141,4668.54,11361.53,16030.07,0,0,0,0,0,0,2,0,0,0,1,0,0,6,41,4,6,21,16,0,0,40,11,0,6,17,0,0
1517,74,4,70,-66,72501.46000000002,70023.88,142525.34,6,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,4,8,10,4,0,23,11,0,1,0,0,0
1518,170,14,156,-142,14657.88,19525.899999999998,34183.780000000006,0,0,1,0,2,1,4,5,1,0,0,0,0,0,48,0,13,34,11,5,0,25,8,0,3,1,8,1
1519,203,10,193,-183,4993.75,4195.29,9189.04,0,0,0,0,1,0,25,4,1,0,1,4,0,18,9,8,0,19,12,0,0,62,10,0,11,10,8,1
1520,972,112,860,-748,324864.83999999997,300844.94,625709.78,0,0,0,95,6,31,56,44,7,5,0,0,2,1,266,0,96,36,12,11,0,53,194,6,23,3,25,0
1522,58,14,44,-30,27465.059999999998,17598.09,45063.15,0,0,0,0,0,0,1,8,0,0,0,0,0,0,24,0,14,0,0,0,0,0,11,0,0,0,0,0
1523,222,31,191,-160,12878.47,11777.8,24656.269999999997,5,0,4,7,1,8,21,13,0,0,0,0,0,4,19,7,23,9,13,1,0,57,19,0,0,3,8,0
1524,74,11,63,-52,3829.48,3259.8500000000004,7089.33,5,0,0,0,11,7,0,0,0,0,0,0,0,10,15,5,0,8,1,2,0,6,2,0,0,2,0,1
1525,325,56,269,-213,13852.77,13311.44,27164.21,0,0,0,28,1,11,8,16,0,4,2,0,0,25,121,4,40,17,1,0,0,16,13,0,4,1,13,1
1527,308,32,276,-244,65178.02000000001,69231.76,134409.78000000003,0,0,0,27,0,31,14,7,3,0,0,0,2,37,76,8,14,32,11,4,0,15,15,0,9,0,3,1
1528,207,25,182,-157,587096.25,650620.6599999999,1237716.91,0,0,0,0,0,0,6,16,0,0,0,0,4,0,103,4,25,0,0,7,0,0,12,1,12,0,17,0
1529,184,31,153,-122,203226.86000000002,198256.19,401483.05000000005,0,0,0,45,1,0,4,11,0,4,0,0,0,0,57,7,19,0,0,4,0,0,23,4,5,0,0,0
1530,347,36,311,-275,115854.58999999998,114532.56,230387.14999999997,1,0,0,65,2,1,3,9,0,5,0,0,0,0,166,4,32,16,2,8,0,3,22,0,1,0,7,1
1532,186,34,152,-118,6962.57,7586.969999999999,14549.539999999999,2,0,0,0,2,12,7,7,0,0,5,3,0,3,47,4,26,6,17,1,0,20,8,0,8,8,0,0
1533,153,6,147,-141,2664.4800000000005,11893.740000000002,14558.22,0,0,0,5,0,23,4,4,0,0,0,4,0,35,5,2,4,6,3,0,0,22,9,0,19,1,7,1
1535,356,25,331,-306,10264.61,10175.52,20440.13,2,0,0,1,1,30,17,12,2,0,3,0,0,30,87,11,12,18,12,0,0,75,31,0,4,1,7,1
1536,305,22,283,-261,19524.980000000003,2665.36,22190.34,0,0,0,3,5,11,30,3,0,0,0,0,1,23,101,2,16,11,4,2,0,34,50,0,7,0,2,1
1537,90,13,77,-64,3013.7499999999995,6225.49,9239.240000000002,0,0,0,5,1,5,4,2,0,0,0,0,1,2,17,4,4,7,4,1,0,2,21,1,8,1,0,1
1538,543,7,536,-529,9874.419999999998,7039.12,16913.54,0,0,0,11,0,8,3,0,0,0,3,2,0,3,209,0,7,19,7,0,0,55,202,3,0,3,8,0
1539,165,22,143,-121,6945.290000000001,6716.76,13662.05,0,0,0,0,0,2,7,3,0,0,0,5,6,9,57,5,14,11,10,1,0,14,11,0,0,5,5,1
1540,125,26,99,-73,3173.76,12418.2,15591.96,0,0,0,16,1,5,9,1,0,0,0,0,0,2,43,4,10,8,5,0,0,1,4,1,4,3,8,0
1541,189,16,173,-157,13091.62,12492.35,25583.97,1,1,0,19,0,0,7,3,0,0,3,0,2,18,34,4,12,10,13,3,0,18,34,1,2,4,0,1
1542,246,43,203,-160,18413.629999999997,17522.97,35936.59999999999,0,0,0,3,1,7,40,23,0,0,0,5,0,18,47,3,31,3,9,1,0,35,3,0,10,4,3,1
1543,530,120,410,-290,272503.38999999996,202371.23,474874.62,0,0,1,13,7,19,26,41,1,8,0,0,19,23,57,7,100,47,14,18,0,49,67,2,8,1,2,1
1544,215,5,210,-205,61712.45,47300.0,109012.44999999998,0,0,0,21,1,1,4,12,0,0,0,0,10,0,66,0,5,4,4,0,0,24,55,0,8,0,0,1
1545,242,37,205,-168,8277.05,8109.94,16386.989999999998,0,1,1,12,1,4,20,0,0,0,0,4,1,4,60,4,29,31,4,8,0,34,15,0,8,1,0,1
1546,227,23,204,-181,38028.600000000006,38025.38,76053.98,0,0,1,46,0,3,6,17,0,0,0,0,0,7,73,4,11,6,0,4,0,18,22,1,8,0,0,1
1548,275,10,265,-255,14462.45,17880.510000000002,32342.96,5,1,1,9,1,16,22,9,1,13,0,0,0,21,36,1,3,30,0,20,0,33,33,1,7,2,10,0
1549,2,0,2,-2,110.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1550,33,7,26,-19,850.4,1651.02,2501.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0
1551,230,56,174,-118,28987.160000000003,29396.54,58383.7,0,3,0,1,1,9,10,0,0,0,2,10,0,3,94,5,44,23,9,0,0,6,6,0,0,4,0,0
1552,180,19,161,-142,9050.09,9546.74,18596.83,0,0,0,6,10,3,7,11,0,4,0,4,0,7,19,8,9,6,6,11,0,44,13,1,4,0,7,0
1553,191,33,158,-125,17082.55,15731.48,32814.03000000001,2,0,0,2,0,1,0,0,0,0,0,0,1,2,110,5,26,2,6,1,0,3,24,0,5,0,1,0
1554,166,7,159,-152,8203.940000000002,26630.600000000002,34834.54,3,0,0,1,0,23,9,4,0,0,0,0,0,31,13,0,7,7,8,0,0,41,10,0,6,1,2,0
1555,307,49,258,-209,7278.610000000001,6206.299999999999,13484.91,1,0,1,10,0,9,24,14,0,4,0,0,0,27,66,8,34,6,10,8,0,35,23,0,13,4,10,0
1556,63,8,55,-47,32090.740000000013,28672.87,60763.61,0,0,0,0,0,0,3,12,0,6,0,0,0,0,1,0,4,0,0,0,0,0,37,0,0,0,0,1
1557,174,8,166,-158,3429.6800000000003,2679.0699999999997,6108.75,0,0,0,0,0,0,13,1,0,0,0,0,0,46,2,0,7,1,6,0,0,84,10,1,0,3,0,1
1558,121,5,116,-111,85705.66999999998,982.8100000000001,86688.47999999998,0,0,1,0,1,9,13,0,0,0,0,0,0,32,16,1,2,5,4,4,0,14,13,0,2,0,4,1
1559,201,38,163,-125,9218.060000000001,7747.27,16965.329999999998,2,0,0,5,0,7,4,6,5,8,0,2,0,8,28,8,22,1,5,5,0,39,23,0,5,11,7,1
1560,109,5,104,-99,1913.1999999999998,1451.47,3364.67,1,0,0,1,1,1,2,2,0,0,0,0,1,10,21,1,2,4,5,0,0,23,28,1,0,4,1,1
1561,312,146,166,-20,9207.39,7981.789999999999,17189.18,1,0,0,0,2,3,6,8,0,0,0,0,0,21,37,0,144,5,5,0,0,38,19,1,8,6,8,0
1562,15,1,14,-13,3076.7799999999997,3105.29,6182.070000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,10,0,0,0,0,1
1563,90,19,71,-52,6695.759999999999,8195.47,14891.23,0,0,0,4,0,0,2,7,0,0,0,0,0,0,26,0,17,0,0,2,0,6,10,0,5,0,11,0
1565,26,10,16,-6,1126.01,1127.3600000000001,2253.37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,8,0,0,4,0,0,0,0,0
1566,8,2,6,-4,20.509999999999998,20.28,40.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
1567,1113,971,142,829,1199014.3199999998,1270087.0500000003,2469101.37,0,0,0,31,0,6,4,9,3,4,0,0,1,0,998,0,9,7,0,0,0,0,41,0,0,0,0,0
1568,181,4,177,-173,14654.58,15996.38,30650.96,1,0,0,1,2,3,11,4,0,0,0,0,0,22,10,0,4,0,8,12,0,75,13,0,9,3,3,0
1570,297,98,199,-101,267108.24999999994,197509.39,464617.64,0,0,0,3,1,4,9,29,0,8,0,0,19,0,26,3,88,34,2,9,0,9,49,2,0,0,2,1
1571,221,6,215,-209,66602.0,55207.990000000005,121809.98999999999,2,0,0,4,0,1,6,8,0,0,0,0,0,18,97,0,4,22,5,0,0,34,14,2,3,1,0,0
1572,40,5,35,-30,1040.74,972.0,2012.74,1,0,0,0,0,12,0,0,0,0,1,0,1,3,6,0,4,3,2,0,0,4,2,0,0,1,0,1
1574,220,73,147,-74,126075.6,127640.43,253716.03,0,2,0,22,0,12,5,5,0,0,0,7,0,12,31,1,63,8,3,0,0,22,11,3,2,7,4,1
1575,297,66,231,-165,40352.9,41189.689999999995,81542.59,0,0,1,5,5,9,13,4,2,5,3,2,0,34,34,4,59,29,9,6,0,33,12,0,8,7,13,0
1576,206,25,181,-156,7898.7699999999995,7028.289999999999,14927.059999999998,0,0,1,2,1,24,1,38,1,0,0,0,0,37,22,7,18,8,8,1,0,16,11,0,2,3,5,0
1577,229,29,200,-171,22117.639999999996,27865.219999999998,49982.86000000001,0,0,0,29,0,15,9,10,0,0,0,0,4,13,40,4,18,5,11,12,0,32,15,0,4,0,8,1
1578,303,32,271,-239,11091.96,17371.35,28463.310000000005,0,4,4,2,2,11,18,0,0,0,3,0,5,18,60,4,22,75,3,0,0,44,18,0,3,5,2,1
1579,266,37,229,-192,126622.35000000003,126892.59999999998,253514.94999999998,0,0,4,31,1,9,8,6,0,12,0,0,0,18,44,4,24,18,5,12,0,24,26,0,7,4,9,1
1580,788,120,668,-548,49273.27,49185.08,98458.34999999999,0,0,0,1,0,0,36,424,0,0,0,0,9,79,55,0,115,6,7,0,0,4,49,0,0,1,2,0
1581,255,25,230,-205,21269.059999999998,31209.38,52478.439999999995,0,3,3,0,0,0,7,4,0,4,2,1,3,6,57,4,20,56,19,11,0,23,13,3,0,12,4,0
1583,34,12,22,-10,28342.399999999994,30700.0,59042.4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,12,0,0,0,0,0,8,0,0,0,0,0
1584,313,22,291,-269,514481.47000000003,516069.68,1030551.15,1,0,1,15,16,6,25,10,0,0,3,1,1,6,46,4,18,25,14,1,0,70,20,0,17,8,5,0
1585,288,61,227,-166,10771.98,12341.16,23113.14,0,0,0,5,0,6,10,28,0,4,0,0,0,11,77,4,48,10,3,8,4,21,29,0,12,4,4,0
1586,28,5,23,-18,23889.36,18324.84,42214.2,0,0,0,0,0,0,1,1,0,0,0,0,0,5,6,0,3,0,1,0,0,0,11,0,0,0,0,1
1587,172,17,155,-138,5620.42,5576.2,11196.619999999999,3,0,0,4,0,1,10,0,2,0,0,0,0,16,15,8,4,9,3,0,0,82,0,0,12,3,0,1
1588,244,10,234,-224,6195.0199999999995,5879.53,12074.550000000001,0,0,0,2,5,0,17,36,0,0,1,0,0,9,25,4,1,13,11,0,0,97,0,1,3,13,6,1
1589,222,74,148,-74,8922.1,9740.5,18662.6,0,0,0,14,1,0,14,2,0,0,0,0,1,0,58,4,61,5,5,1,0,30,14,0,4,8,0,1
1590,95,11,84,-73,13218.57,5864.28,19082.850000000006,1,0,0,1,1,0,2,1,0,4,0,4,1,0,12,0,11,12,3,4,0,6,20,2,4,0,6,0
1591,83,7,76,-69,4553.68,4715.8,9269.48,0,0,0,2,0,4,7,1,4,0,0,0,0,5,27,4,0,1,5,1,0,4,4,2,8,4,0,1
1593,230,38,192,-154,23066.989999999998,13564.279999999999,36631.270000000004,0,0,4,16,4,15,7,3,0,0,0,0,0,17,30,4,30,50,3,1,0,22,11,1,9,1,2,1
1594,137,8,129,-121,46309.12,66494.95,112804.07,0,0,0,3,1,1,8,0,0,0,0,0,0,18,65,0,7,0,3,0,0,11,18,2,0,0,0,1
1595,329,42,287,-245,15232.890000000001,14853.659999999998,30086.549999999996,0,0,0,12,4,16,36,9,0,0,0,0,0,51,28,4,37,15,10,0,0,94,8,0,0,1,4,1
1596,187,8,179,-171,53451.29000000001,379231.2,432682.49000000005,0,0,0,4,1,9,5,5,0,0,0,0,0,39,37,2,5,4,3,0,0,31,33,3,3,0,3,0
1597,217,21,196,-175,28053.31,28411.219999999998,56464.53,0,0,1,0,3,3,7,1,0,4,1,19,0,20,26,4,10,25,11,4,0,48,14,0,4,4,8,0
1598,161,22,139,-117,4741.870000000001,5170.64,9912.51,0,0,0,10,19,11,32,7,0,0,0,4,0,8,10,0,19,3,2,0,0,14,9,1,0,0,12,1
1599,317,33,284,-251,16136.349999999999,15916.72,32053.070000000003,1,2,0,0,6,12,16,16,0,0,0,0,0,11,35,4,24,34,21,4,0,97,15,0,6,13,0,0
1600,325,51,274,-223,18433.96,20966.879999999997,39400.84,7,0,0,53,1,18,11,12,0,0,3,0,0,2,80,5,40,39,6,1,0,16,17,2,8,0,4,0
1601,183,24,159,-135,5770.110000000001,4728.1,10498.21,3,0,0,11,0,0,7,17,0,1,0,0,0,6,31,5,18,15,15,6,0,29,18,0,0,1,0,1
1604,112,10,102,-92,2990.05,2446.66,5436.710000000001,0,0,0,13,0,7,6,0,1,0,0,0,3,9,10,3,3,7,7,4,0,14,8,0,12,3,2,1
1606,234,26,208,-182,7366.66,6765.389999999999,14132.05,5,0,0,39,1,1,3,0,0,8,0,0,0,21,24,0,17,10,15,14,0,21,39,0,4,3,9,0
1607,246,40,206,-166,5595.110000000001,4459.66,10054.77,0,0,0,14,0,1,2,0,0,0,5,0,1,0,112,1,37,15,13,4,0,3,36,0,0,2,0,0
1608,106,9,97,-88,4843.379999999999,5336.35,10179.730000000001,0,10,0,6,1,6,13,2,0,0,1,0,0,3,16,4,3,3,10,0,0,4,5,0,5,12,2,1
1609,561,141,420,-279,128982.59000000003,131009.91,259992.5,0,0,0,34,0,59,5,15,0,3,1,43,0,11,147,0,126,9,1,6,0,18,80,1,0,0,2,0
1610,11,0,11,-11,32598.33,0.0,32598.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0
1612,261,50,211,-161,9152.869999999999,10392.76,19545.63,0,0,0,19,1,7,26,10,0,0,0,4,5,2,54,4,45,45,6,3,0,11,11,3,5,0,0,0
1613,292,78,214,-136,13498.58,13955.02,27453.600000000002,3,0,0,14,8,24,8,21,0,4,0,0,1,10,63,4,62,6,2,12,0,19,22,1,4,0,4,1
1614,233,15,218,-203,7216.459999999999,7238.94,14455.4,0,0,2,18,2,8,15,5,0,0,0,0,0,26,25,4,6,16,10,6,0,37,41,0,7,0,5,1
1615,151,8,143,-135,7716.02,12160.220000000001,19876.24,0,0,0,41,0,13,1,3,0,4,0,0,1,16,11,0,4,3,7,16,0,9,15,0,5,0,2,0
1617,299,16,283,-267,166305.93,215640.44,381946.37,0,0,0,1,1,14,17,10,0,9,0,0,0,31,103,5,7,13,4,16,0,28,24,2,5,5,4,0
1618,557,123,434,-311,28063.499999999996,27916.079999999998,55979.58,1,0,0,21,1,35,11,2,0,0,0,0,3,28,132,7,110,26,8,0,0,67,95,0,4,0,6,0
1619,165,28,137,-109,17690.4,17990.36,35680.76,0,0,0,13,0,13,12,1,2,0,0,3,0,22,26,4,17,7,20,3,0,13,9,0,0,0,0,0
1620,122,28,94,-66,3781.5199999999995,3776.0,7557.5199999999995,0,0,0,18,0,4,5,0,1,0,0,0,0,12,10,0,28,2,7,1,0,26,8,0,0,0,0,0
1621,176,30,146,-116,18256.8,15803.449999999997,34060.25,0,1,0,8,0,13,6,0,2,0,0,5,0,4,45,4,19,5,21,0,0,10,14,3,6,2,8,1
1622,160,21,139,-118,25530.46,24931.120000000003,50461.58,0,0,0,3,0,13,6,10,0,6,1,3,0,29,17,3,12,6,3,8,0,11,19,0,4,5,1,0
1623,68,23,45,-22,29345.069999999996,20345.07,49690.13999999999,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,15,0,0,0,0,0,24,0,0,0,0,0
1624,464,117,347,-230,152512.19,178498.98,331011.17000000004,0,0,0,0,1,0,2,25,0,0,0,0,1,1,365,3,18,0,7,13,0,1,14,0,4,0,9,1
1625,171,13,158,-145,10398.41,12281.170000000002,22679.579999999998,3,0,0,9,0,11,2,9,0,4,3,0,0,31,16,4,5,4,11,8,0,27,12,0,11,1,0,1
1626,141,32,109,-77,14439.560000000001,14440.400000000001,28879.96,0,0,0,2,0,13,2,1,0,0,0,12,0,12,21,4,25,11,6,0,0,13,8,1,9,1,0,1
1627,453,11,442,-431,16512.56,15192.74,31705.300000000003,0,0,2,7,4,13,31,7,1,8,1,0,0,49,192,4,6,25,17,16,0,27,4,5,16,6,12,0
1628,316,92,224,-132,15576.43,15568.46,31144.89,0,0,0,19,1,3,26,14,0,0,0,5,0,16,53,0,81,13,5,6,0,24,35,0,2,0,13,0
1629,12,5,7,-2,103.24000000000001,10429.46,10532.699999999999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,1,2,0,0,1,0,0,0,0,0,1
1631,4,0,4,-4,0.12,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
1632,158,18,140,-122,6996.22,7128.04,14124.26,0,1,0,0,0,0,1,40,2,0,0,6,3,4,15,4,11,10,10,0,0,30,12,1,0,8,0,0
1633,20,6,14,-8,608.16,650.0,1258.16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,5,0,0,0,0,0,8,0,0,0,0,0
1634,196,45,151,-106,11960.62,11006.49,22967.11,0,0,0,9,0,7,1,10,0,0,0,0,0,3,63,4,21,12,10,0,0,25,24,0,0,2,5,1
1635,352,52,300,-248,12255.36,12142.15,24397.510000000002,0,0,0,5,0,49,6,29,0,4,0,5,0,35,84,5,43,7,3,8,0,18,17,0,32,2,0,0
1636,86,11,75,-64,5933.370000000001,12834.449999999999,18767.819999999996,0,0,0,29,1,13,4,0,0,0,0,0,3,0,2,0,11,5,0,1,0,2,11,0,4,0,0,1
1637,309,16,293,-277,16256.960000000001,18321.620000000003,34578.58,0,0,0,9,2,8,19,9,0,8,1,0,0,57,14,9,6,32,9,11,0,52,21,1,4,31,6,0
1638,124,20,104,-84,5584.51,5650.95,11235.46,0,0,0,0,2,15,2,4,0,0,0,0,0,12,31,4,10,0,4,1,0,9,8,0,13,6,3,1
1641,443,46,397,-351,18707.72,19351.469999999998,38059.19,0,0,0,9,4,6,30,130,0,4,0,0,0,38,18,8,33,10,13,8,0,94,17,5,11,1,4,0
1642,16,3,13,-10,1084.49,317.0,1401.4899999999998,0,0,0,2,0,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,1,2,0,0,0,0,0
1643,414,100,314,-214,14008.59,13728.0,27736.59,0,3,1,20,2,17,3,9,0,0,6,3,1,38,57,0,97,69,54,0,0,21,8,1,2,0,2,0
1644,40,15,25,-10,6576.42,6523.42,13099.84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,15,0,0,0,0,0,5,0,0,0,0,1
1645,120,16,104,-88,68918.92,68541.01,137459.93,0,0,0,7,0,10,10,0,0,0,1,4,0,1,10,2,12,13,4,1,0,21,18,0,4,2,0,1
1646,13,10,3,7,1251.77,297.78,1549.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,2,0,0,0,0,0
1647,136,16,120,-104,14017.07,13249.820000000002,27266.890000000003,0,0,0,13,4,4,4,12,2,0,0,0,2,1,35,3,10,3,8,5,0,5,9,0,7,5,4,1
1648,73,18,55,-37,60302.58000000001,60162.630000000005,120465.20999999999,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,17,0,0,4,0,0,14,0,5,0,8,0
1650,115,15,100,-85,3218.5099999999998,4853.44,8071.950000000001,3,0,0,1,1,11,9,0,0,0,0,0,0,5,16,0,13,4,10,0,0,27,4,0,4,3,4,1
1651,308,21,287,-266,12230.26,11991.12,24221.38,0,0,0,5,0,35,18,21,0,12,0,0,0,33,25,8,9,17,13,17,0,62,17,3,5,3,5,0
1652,195,23,172,-149,6197.21,5854.400000000001,12051.61,0,0,0,1,0,12,6,0,2,0,0,0,6,44,41,9,13,10,4,0,0,14,20,0,7,0,6,0
1653,232,18,214,-196,54224.159999999996,65122.44,119346.6,0,0,0,0,0,3,7,13,0,0,0,0,0,36,100,4,12,4,1,4,0,17,21,0,10,0,0,0
1654,237,23,214,-191,9852.55,9805.1,19657.65,0,0,1,25,5,19,9,14,0,4,0,0,0,38,25,8,6,2,11,12,0,33,12,2,4,5,2,1
1655,395,27,368,-341,34864.740000000005,34770.08,69634.82,0,0,0,14,25,18,6,32,4,5,0,7,0,8,164,4,17,14,4,5,0,33,22,0,4,1,8,0
1656,183,9,174,-165,9088.359999999999,8355.56,17443.92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,121,6,2,0,0,1,0,0,44,0,5,0,0,0
1657,122,10,112,-102,5697.75,6650.939999999999,12348.69,0,3,1,17,0,19,2,1,0,0,0,0,3,6,8,2,4,9,5,0,0,22,11,0,2,3,4,0
1659,119,8,111,-103,9246.61,2879.41,12126.02,0,0,0,2,0,19,0,4,0,0,0,0,0,11,14,3,3,17,9,0,0,17,9,0,8,3,0,1
1660,244,34,210,-176,8985.68,8519.44,17505.12,0,0,0,39,2,12,13,9,0,0,0,0,0,4,26,8,20,11,11,5,0,57,12,3,2,5,5,1
1661,352,32,320,-288,17256.32,16592.25,33848.56999999999,3,7,0,19,0,19,14,14,0,5,1,6,2,6,112,12,12,21,14,8,0,45,19,1,8,4,0,0
1662,339,48,291,-243,17610.21,16043.32,33653.53,0,0,0,22,0,14,9,13,4,4,0,4,2,3,96,4,27,41,22,0,0,39,16,0,4,8,7,1
1663,303,32,271,-239,6517.43,5437.970000000001,11955.400000000001,0,0,0,17,0,62,8,1,0,0,0,0,1,22,107,4,21,31,3,0,0,11,13,0,2,0,0,0
1664,603,214,389,-175,347904.80000000005,344848.48000000004,692753.28,0,0,0,4,0,53,6,11,2,1,2,0,0,7,209,6,175,12,3,12,0,4,80,0,8,0,8,0
1665,253,21,232,-211,5772.790000000001,6184.67,11957.46,0,2,0,6,3,35,18,0,4,0,0,0,1,8,43,4,10,13,8,3,0,47,24,0,9,15,0,1
1666,137,5,132,-127,6843.22,8715.06,15558.279999999999,0,0,0,0,2,0,1,0,0,0,0,0,0,4,45,4,1,1,1,0,0,25,41,0,6,1,5,0
1667,108,19,89,-70,10099.679999999998,7082.05,17181.73,0,0,0,18,0,9,3,3,0,0,0,5,1,6,13,0,18,9,0,3,0,9,9,0,1,1,0,0
1668,130,6,124,-118,5840.34,7733.67,13574.009999999998,0,0,1,0,0,10,6,0,0,0,0,0,2,29,11,4,0,5,2,0,0,38,5,0,7,10,0,1
1669,266,72,194,-122,37284.92,36540.67,73825.59,0,0,1,5,0,12,2,20,0,0,0,10,0,20,12,4,63,5,1,4,0,86,13,0,6,0,2,1
1670,127,6,121,-115,3014.92,2821.2799999999997,5836.199999999999,0,0,0,1,0,0,2,0,0,0,0,0,0,37,2,0,6,16,2,1,0,45,8,0,6,1,0,0
1671,500,24,476,-452,16508.33,15625.589999999998,32133.92,12,0,17,21,2,24,31,7,1,20,1,0,1,59,72,8,10,27,22,16,0,84,36,8,4,7,10,0
1672,91,65,26,39,19071.149999999998,26752.519999999997,45823.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,63,0,0,0,0,0,0,0,4,0,6,0
1673,175,39,136,-97,16783.480000000003,17834.67,34618.149999999994,0,0,0,16,0,8,3,0,0,0,1,0,3,1,54,5,29,24,5,1,0,4,18,0,3,0,0,1
1674,218,28,190,-162,10804.220000000001,9659.0,20463.219999999998,0,0,0,0,0,0,0,6,0,0,0,0,0,4,145,0,13,7,0,0,0,8,23,0,5,0,7,0
1675,620,97,523,-426,23589.260000000002,23326.739999999998,46916.0,0,2,0,26,1,46,33,13,4,4,2,1,1,29,135,8,70,63,38,1,0,96,25,1,8,5,8,0
1676,174,26,148,-122,135394.24999999997,128779.22,264173.47,0,0,0,32,3,3,5,10,0,0,0,0,0,0,52,4,22,1,0,1,0,1,35,0,5,0,0,0
1677,141,16,125,-109,4817.64,6445.61,11263.250000000002,0,0,1,19,0,2,2,1,0,0,0,0,1,7,31,4,8,13,3,0,0,30,14,0,3,2,0,1
1678,359,37,322,-285,8035.4400000000005,8011.53,16046.97,0,0,0,47,0,41,17,15,0,0,0,5,0,27,22,6,22,35,10,4,0,76,18,0,11,3,0,0
